Timestamp,Symbol,LTP,LTQ,Ticks_2min,Ticks_5min,LTQ_2min_avg,LTQ_5min_avg,LTQ_Spike_Ratio,ETQ_5min,ETQ_20min,ETQ_60min,BidQty,AskQty,BidAsk_Imbalance,Volume
2026-08-10 13:31:34.621682,NSE:HDFCGROWTH-EQ,124.59,4387,45,116,2778.6,1634.8793103448277,1.699574997627158,189646,295770,345466,57,74,-0.1297709923664122,40772
2026-08-10 13:31:34.519331,NSE:HDFCMOMENT-EQ,31.6,3,45,108,388.4888888888889,464.27777777777777,0.8367596027282518,50142,61103,174840,939655,516,0.9989023273425792,89716
2026-08-10 13:31:34.553981,NSE:HDFCNEXT50-EQ,76.4,20,42,105,1086.9761904761904,1866.1904761904761,0.5824572595049757,195950,196628,366773,2817,10367,-0.5726638349514563,257395
2026-08-10 13:31:33.248460,NSE:HDFCNIFBAN-EQ,59.38,2,29,86,2.0344827586206895,2.6744186046511627,0.76071964017991,230,543,14529,489,245,0.33242506811989103,29940
2026-08-10 13:31:34.603712,NSE:HDFCNIFIT-EQ,33.86,400,37,101,400.0,357.1980198019802,1.1198270366161267,36077,40522,150431,4143,5520,-0.14250232846941943,149678
2026-08-10 13:31:33.788057,NSE:HDFCNIFTY-EQ,277.69,1,42,113,2.142857142857143,3.327433628318584,0.6439969604863222,376,2915,18900,50,2485,-0.960552268244576,41826
2026-08-10 13:31:34.823759,NSE:HDFCNIMEG-EQ,132.15,53,48,119,53.0,53.0,1.0,6307,12570,66823,47,64,-0.15315315315315314,9675
2026-08-10 13:31:34.413726,NSE:HDFCPSUBK-EQ,87.62,22,47,113,9.829787234042554,12.15929203539823,0.808417727399424,1374,38811,272644,195082,137,0.9985964480916304,224172
2026-08-10 13:31:28.293902,NSE:HDFCQUAL-EQ,60.33,1,35,87,1.0,1.0,1.0,87,28577,56225,90462,5013,0.8949882168106834,18158
2026-08-10 13:31:32.753860,NSE:HDFCSENSEX-EQ,89.17,1,36,92,13.222222222222221,59.34782608695652,0.22279202279202276,5460,10791,88978,1250,21,0.9669551534225019,21171
2026-08-10 13:31:36.192174,NSE:HDFCSILVER-EQ,221.04,22,153,384,104.93464052287581,86.95052083333333,1.2068316499680827,33389,108263,416605,1587,3246,-0.3432650527622595,2032636
2026-08-10 13:31:34.687799,NSE:HDFCSML250-EQ,185.62,34,102,192,15.754901960784315,76.625,0.20561046604612482,14712,20343,105724,72,200,-0.47058823529411764,696188
2026-08-10 13:31:34.609856,NSE:HDFCVALUE-EQ,128.63,35,42,110,26.904761904761905,10.89090909090909,2.470387153191828,1198,1282,6170,238,69476,-0.9931721031643572,1212
2026-08-10 13:31:34.623766,NSE:HEALTHAXIS-EQ,169.6,8,40,104,8.0,8.0,1.0,832,1220,20786,42,4203,-0.9802120141342756,8387
2026-08-10 13:31:36.893992,NSE:HEALTHIETF-EQ,171.18,72,155,419,19.6,17.610978520286395,1.1129421330803633,7379,11582,51233,116,100,0.07407407407407407,88787
2026-08-10 13:29:09.859390,NSE:HEALTHX-EQ,306.55,9,0,2,,9.0,0.0,18,36,616,5,5,0.0,10702
2026-08-10 13:26:01.392340,NSE:HECPROJECT-EQ,135.9,59,0,0,,,0.0,0,590,3210,1,50,-0.9607843137254902,3327
2026-08-10 13:31:33.055887,NSE:HEIDELBERG-EQ,155.9,120,4,20,91.5,32.8,2.789634146341464,656,3676,4241,1,5,-0.6666666666666666,26033
2026-08-10 13:31:31.644776,NSE:HEMIPROP-EQ,137.7,335,19,31,711.6842105263158,451.7741935483871,1.575309569890453,14005,14951,26294,144,150,-0.02040816326530612,134717
2026-08-10 13:31:21.821874,NSE:HERANBA-EQ,178.16,6,9,9,5.888888888888889,5.888888888888889,1.0,53,644,1914,2,3,-0.2,16012
2026-08-10 13:31:36.489432,NSE:HERITGFOOD-EQ,362.5,1,42,106,2.761904761904762,3.4056603773584904,0.8109748054346393,361,1604,12133,22,389,-0.8929440389294404,276410
2026-08-10 13:31:32.495497,NSE:HEXAGON-BE,63.1,100,9,16,58.666666666666664,50.5,1.1617161716171616,808,1461,7242,1133,468,0.41536539662710803,243256
2026-08-10 13:30:57.160805,NSE:HEXATRADEX-EQ,160.2,37,5,7,37.0,37.0,1.0,259,289,339,20,2,0.8181818181818182,747
2026-08-10 13:31:36.747817,NSE:HFCL-EQ,215.65,105,70,183,288.64285714285717,419.655737704918,0.6878086755621036,76797,95251,397258,128,402,-0.5169811320754717,14322509
2026-08-10 13:21:53.586279,NSE:HGM-EQ,48.72,2,0,0,,,0.0,0,4,1744,5,9,-0.2857142857142857,2027
2026-08-10 13:31:12.404025,NSE:HGS-EQ,413.85,2,15,30,7.533333333333333,9.6,0.7847222222222222,288,720,1721,46,1,0.9574468085106383,39680
2026-08-10 13:30:25.756275,NSE:HIGREEN-SM,139.0,800,1,2,800.0,800.0,0.0,1600,3200,5600,800,800,0.0,9600
2026-08-10 13:31:21.833638,NSE:HIKAL-EQ,222.54,17,13,32,110.23076923076923,101.875,1.0820198206701275,3260,4339,7704,7,20,-0.48148148148148145,107893
2026-08-10 13:31:32.838163,NSE:HILINFRA-EQ,45.47,1,46,119,10.934782608695652,38.08403361344538,0.2871224912698108,4532,18586,19724,1,69,-0.9714285714285714,55276
2026-08-10 13:31:26.873748,NSE:HIMATSEIDE-EQ,79.6,200,3,17,133.33333333333334,85.94117647058823,1.5514487793748575,1461,2777,17157,24,50,-0.35135135135135137,245326
2026-08-10 13:31:17.273983,NSE:HINDCOMPOS-EQ,418.95,1,2,3,1.0,1.0,0.0,3,289,563,1,1,0.0,2773
2026-08-10 13:31:36.858032,NSE:HINDOILEXP-EQ,162.58,4,33,53,1944.3939393939395,1230.3584905660377,1.5803474794564982,65209,67646,142335,596,46,0.8566978193146417,881025
2026-08-10 13:31:36.854139,NSE:HINDPETRO-EQ,393.35,15,143,295,36.86013986013986,39.735593220338984,0.9276353232162821,11722,19458,106304,35,372,-0.828009828009828,4266138
2026-08-10 13:30:56.846342,NSE:HINDWAREAP-EQ,219.29,21,5,14,21.0,15.285714285714286,1.3738317757009346,214,1076,2362,2,3,-0.2,52823
2026-08-10 13:21:55.966822,NSE:HISARMETAL-EQ,161.49,45,0,0,,,0.0,0,90,153,1,9,-0.8,6941
2026-08-10 13:31:11.977822,NSE:HITECH-EQ,85.0,229,5,14,99.2,43.142857142857146,2.299337748344371,604,4298,11920,758,66,0.8398058252427184,243446
2026-08-10 13:30:01.650870,NSE:HITECHCORP-BE,323.0,100,1,1,100.0,100.0,0.0,100,380,656,944,2,0.9957716701902748,10923
2026-08-10 13:31:36.403876,NSE:HLEGLAS-EQ,468.0,1,20,59,16.6,27.8135593220339,0.5968312004875076,1641,2400,13536,12,5,0.4117647058823529,312042
2026-08-10 13:27:45.643881,NSE:HMT-BZ,60.79,1,0,3,,1.0,0.0,3,347,945,752,244,0.5100401606425703,13550
2026-08-10 13:28:09.957282,NSE:HMVL-BE,93.8,191,0,2,,191.0,0.0,382,1170,2875,120,285,-0.4074074074074074,37766
2026-08-10 13:31:33.901518,NSE:HNGSNGBEES-EQ,487.5,3,35,96,11.342857142857143,8.25,1.374891774891775,792,1758,6152,42,36,0.07692307692307693,54484
2026-08-10 13:21:59.144104,NSE:HOLMARC-SM,108.0,750,0,0,,,0.0,0,1500,5250,1500,3750,-0.42857142857142855,6750
2026-08-10 13:21:53.962119,NSE:HOMESFY-SM,121.1,300,0,0,,,0.0,0,600,1200,300,300,0.0,0
2026-08-10 13:31:26.868148,NSE:HONASA-EQ,477.9,28,21,62,21.571428571428573,38.483870967741936,0.5605316728535505,2386,4482,15078,1,39,-0.95,607332
2026-08-10 13:30:52.823804,NSE:HPAL-EQ,34.11,5,7,17,87.85714285714286,42.94117647058823,2.045988258317026,730,2093,25508,18,866,-0.9592760180995475,53234
2026-08-10 13:25:17.144173,NSE:HPIL-EQ,129.91,5,0,0,,,0.0,0,25,70,8,1,0.7777777777777778,112
2026-08-10 13:31:32.070861,NSE:HPL-EQ,343.0,44,6,21,280.3333333333333,149.66666666666666,1.8730512249443207,3143,3751,14403,106,15,0.7520661157024794,72138
2026-08-10 13:22:54.020750,NSE:HPTL-SM,310.85,600,0,0,,,0.0,0,1800,3000,600,600,0.0,0
2026-08-10 13:31:28.353654,NSE:HSBCGOLD-EQ,131.77,11,14,38,11.0,11.0,1.0,418,770,76585,17509,17113,0.011437814106637398,23908
2026-08-10 13:30:55.455657,NSE:HUBTOWN-EQ,178.23,1,5,16,12.2,41.125,0.2966565349544073,658,927,21903,12,4,0.5,178900
2026-08-10 13:31:36.853405,NSE:HUDCO-EQ,199.8,1,35,105,5.257142857142857,4.419047619047619,1.189655172413793,464,965,5307,5628,292,0.9013513513513514,1167181
2026-08-10 13:31:27.475928,NSE:HUHTAMAKI-EQ,284.45,23,11,27,9.909090909090908,19.555555555555557,0.5067148760330578,528,1017,9784,12,5,0.4117647058823529,169572
2026-08-10 13:21:56.759208,NSE:IBLFL-SM,61.0,2000,0,0,,,0.0,0,4000,8000,2000,2000,0.0,0
2026-08-10 13:23:03.953929,NSE:ICDSLTD-EQ,42.8,48,0,0,,,0.0,0,144,288,26,20,0.13043478260869565,973
2026-08-10 13:31:23.253677,NSE:ICELCO-SM,142.5,3600,1,2,3600.0,3600.0,0.0,7200,32400,134400,1200,1200,0.0,33600
2026-08-10 13:31:33.597934,NSE:ICICIB22-EQ,116.71,8,48,120,121.125,221.475,0.5469014561462919,26577,31422,47679,50,92,-0.29577464788732394,233811
2026-08-10 13:31:22.363746,NSE:ICIL-EQ,426.5,1,13,44,1.0,5.840909090909091,0.17120622568093385,257,1293,5967,27,14,0.3170731707317073,233992
2026-08-10 13:31:36.538754,NSE:IDBI-EQ,83.7,1,38,90,62.1578947368421,37.08888888888889,1.6759168742707578,3338,6317,63789,498,250,0.3315508021390374,1533652
2026-08-10 13:29:09.964049,NSE:IDEALTECHO-SM,181.5,500,0,1,,500.0,0.0,500,2500,4000,500,500,0.0,0
2026-08-10 13:31:35.854064,NSE:IDFCFIRSTB-EQ,84.7,407,79,207,120.07594936708861,105.70048309178743,1.136001897577118,21880,35867,152353,2658,408,0.7338551859099804,8375936
2026-08-10 13:31:24.575570,NSE:IDFNIFTYET-EQ,272.0,5,26,72,5.0,5.0,1.0,360,579,1716,4,3972,-0.9979879275653923,837
2026-08-10 13:30:46.024211,NSE:IEML-SM,44.0,500,3,5,500.0,500.0,1.0,2500,4000,18000,500,500,0.0,42500
2026-08-10 13:31:36.261948,NSE:IEX-EQ,126.58,3,67,189,15.835820895522389,24.857142857142858,0.6370732544175673,4698,9079,32467,150,993,-0.7375328083989501,1459197
2026-08-10 13:31:36.517799,NSE:IFCI-EQ,76.17,8,58,142,502.1896551724138,307.5633802816901,1.6328005457361991,43674,83205,232253,3728,435,0.7910160941628633,13964577
2026-08-10 13:31:33.893649,NSE:IFGLEXPOR-EQ,226.0,1,28,38,1.0,1.0,1.0,38,65,180896,1,1,0.0,149392
2026-08-10 13:31:32.673906,NSE:IGARASHI-EQ,470.0,1,36,75,39.833333333333336,23.866666666666667,1.6689944134078214,1790,3354,9835,131,10,0.8581560283687943,127946
2026-08-10 13:31:23.780911,NSE:IGCL-EQ,74.01,184,2,2,184.0,184.0,0.0,368,736,1424,37,41,-0.05128205128205128,34129
2026-08-10 13:31:36.822600,NSE:IGIL-EQ,354.45,1,21,50,10.380952380952381,28.8,0.36044973544973546,1440,5533,9191,54,12,0.6363636363636364,347598
2026-08-10 13:31:36.443912,NSE:IGL-EQ,152.22,5,28,64,42.392857142857146,34.453125,1.2304502753482347,2205,3869,15399,19,143,-0.7654320987654321,797740
2026-08-10 13:30:35.163984,NSE:IGPL-EQ,489.4,3,5,23,3.0,8.08695652173913,0.3709677419354839,186,458,7619,21,1,0.9090909090909091,66670
2026-08-10 13:31:36.213673,NSE:IIFLCAPS-EQ,333.85,1,30,69,1.9333333333333333,2.550724637681159,0.7579545454545455,176,575,6634,274,45,0.7178683385579937,104560
2026-08-10 13:31:13.724097,NSE:IITL-EQ,147.4,3300,7,7,3300.0,3300.0,1.0,23100,42979,43061,6,36,-0.7142857142857143,92307
2026-08-10 13:31:36.809887,NSE:IKIO-EQ,195.51,15,8,20,11.5,12.2,0.9426229508196722,244,768,5220,143,31,0.6436781609195402,290896
2026-08-10 13:31:27.615867,NSE:IL&FSENGG-BZ,35.52,700,1,1,700.0,700.0,0.0,700,3794,4454,1,908,-0.9977997799779978,6896
2026-08-10 13:31:36.149860,NSE:IMAGICAA-EQ,49.7,23,13,38,25.076923076923077,20.657894736842106,1.2139147476727095,785,2633,54083,35,18,0.32075471698113206,1390745
2026-08-10 13:21:56.656312,NSE:IMC1-N1,250.0,20,0,0,,,0.0,0,40,80,20,55,-0.4666666666666667,50
2026-08-10 13:21:59.005209,NSE:IMC1-N2,250.0,10,0,0,,,0.0,0,20,40,55,1245,-0.9153846153846154,20
2026-08-10 13:21:59.029270,NSE:IMC1-N3,250.0,10,0,0,,,0.0,0,20,40,20,10,0.3333333333333333,20
2026-08-10 13:31:32.917840,NSE:INA-EQ,109.3,30,16,53,36.5,35.37735849056604,1.0317333333333334,1875,5369,20402,52,14,0.5757575757575758,386514
2026-08-10 13:23:42.305315,NSE:INCREDIBLE-EQ,34.49,99,0,0,,,0.0,0,495,895,30,29,0.01694915254237288,3855
2026-08-10 13:28:00.360210,NSE:INDBANK-EQ,33.35,1,0,1,,1.0,0.0,1,3,2850,546,598,-0.045454545454545456,15774
2026-08-10 13:31:32.431431,NSE:INDIACEM-EQ,395.1,1,5,31,1.0,1.5161290322580645,0.6595744680851063,47,108,322,10,2,0.6666666666666666,75141
2026-08-10 13:27:22.552220,NSE:INDIANCARD-EQ,221.5,1,0,2,,1.0,0.0,2,9,19,6,4,0.2,232
2026-08-10 13:31:27.210409,NSE:INDIANHUME-EQ,391.7,1,3,11,1.0,1.0,1.0,11,29,169,2,1,0.3333333333333333,13290
2026-08-10 13:31:30.414415,NSE:INDIGRID-IV,178.9,18,30,68,74.86666666666666,46.23529411764706,1.6192536047497879,3144,8163,59224,791,1418,-0.2838388411045722,651494
2026-08-10 13:31:22.388157,NSE:INDIQUBE-EQ,185.99,17,5,17,38.6,53.8235294117647,0.7171584699453553,915,2372,8984,1,1,0.0,241351
2026-08-10 13:29:55.279024,NSE:INDOAMIN-BE,131.5,99,1,3,99.0,99.0,0.0,297,792,2667,3,40,-0.8604651162790697,29458
2026-08-10 13:31:32.475715,NSE:INDOBORAX-EQ,427.55,3,33,76,24.848484848484848,38.21052631578947,0.6503046998914768,2904,5233,18953,34,37,-0.04225352112676056,271093
2026-08-10 13:31:36.482348,NSE:INDOCO-EQ,220.89,38,18,28,35.77777777777778,29.428571428571427,1.2157497303128373,824,3244,10246,150,9,0.8867924528301887,62415
2026-08-10 13:31:32.479276,NSE:INDOFARM-EQ,153.24,33,18,29,13.944444444444445,11.689655172413794,1.19288757784333,339,4793,15353,4,24,-0.7142857142857143,257847
2026-08-10 13:31:32.693800,NSE:INDORAMA-EQ,58.33,214,3,14,172.66666666666666,153.5,1.1248642779587403,2149,5424,9941,25,12,0.35135135135135137,77488
2026-08-10 13:31:27.524422,NSE:INDOSTAR-EQ,242.55,1,15,29,16.6,31.24137931034483,0.5313465783664459,906,1621,3300,5,29,-0.7058823529411765,153317
2026-08-10 13:31:30.033932,NSE:INDOTHAI-EQ,94.62,1000,6,15,519.0,351.2,1.4777904328018223,5268,6353,118958,0,4663637,-1.0,215632
2026-08-10 13:31:13.123885,NSE:INDOUS-EQ,81.21,1,6,10,5.5,7.3,0.7534246575342466,73,142,720,17,1,0.8888888888888888,961
2026-08-10 13:31:36.317025,NSE:INDRAMEDCO-EQ,391.05,5,25,68,53.44,43.1764705882353,1.2377111716621252,2936,4964,32684,102,120,-0.08108108108108109,409236
2026-08-10 13:31:36.425710,NSE:INDSWFTLAB-EQ,238.82,14,31,61,31.322580645161292,42.83606557377049,0.7312198313642705,2613,4167,15664,32,106,-0.5362318840579711,724432
2026-08-10 13:22:12.437653,NSE:INDTERRAIN-EQ,32.15,7,0,0,,,0.0,0,28,57,50,1,0.9607843137254902,8059
2026-08-10 13:31:32.593975,NSE:INDUSINVIT-IV,134.98,17,23,72,13.043478260869565,12.708333333333334,1.0263720598717034,915,1539,14118,4,33,-0.7837837837837838,103806
2026-08-10 13:31:36.787983,NSE:INDUSTOWER-EQ,372.15,5,86,231,25.406976744186046,20.796536796536795,1.221692678581802,4804,6525,56658,1855,99,0.8986693961105425,2949545
2026-08-10 13:30:48.036360,NSE:INFINIUM-SM,220.0,500,2,2,500.0,500.0,0.0,1000,3500,5500,500,500,0.0,6500
2026-08-10 13:31:23.095053,NSE:INFLUX-SM,291.0,600,2,3,600.0,600.0,0.0,1800,5400,9600,600,600,0.0,4800
2026-08-10 13:31:32.577967,NSE:INFOBEAN-EQ,162.82,142,12,36,36.25,35.611111111111114,1.017940717628705,1282,1707,4843,50,58,-0.07407407407407407,154668
2026-08-10 13:27:16.437803,NSE:INFOLLION-SM,160.0,800,0,2,,800.0,0.0,1600,3200,8800,400,400,0.0,8400
2026-08-10 13:31:36.874924,NSE:INFRAIETF-EQ,97.83,1,85,172,6.552941176470588,6.267441860465116,1.04555276656117,1078,1861,10173,105,9,0.8421052631578947,78601
2026-08-10 13:30:02.193746,NSE:INM-SM,166.0,600,1,2,600.0,600.0,0.0,1200,3000,6600,600,600,0.0,0
2026-08-10 13:21:56.669852,NSE:INNOMET-ST,194.3,1200,0,0,,,0.0,0,2400,8400,85200,0,1.0,16800
2026-08-10 13:21:53.597437,NSE:INNOVANA-EQ,337.0,56,0,0,,,0.0,0,112,3752,10,8,0.1111111111111111,474
2026-08-10 13:31:36.543833,NSE:INNOVISION-EQ,282.65,28,6,19,14.833333333333334,11.368421052631579,1.304783950617284,216,513,797,7,16,-0.391304347826087,6561
2026-08-10 13:31:33.285821,NSE:INOXGREEN-BE,176.4,2,7,12,13.285714285714286,40.25,0.3300798580301686,483,895,6127,5000,48,0.9809825673534073,306238
2026-08-10 13:31:36.795403,NSE:INOXWIND-EQ,74.65,40,125,303,122.904,138.02640264026402,0.8904383338912534,41822,76443,309718,663,577,0.06935483870967742,42421622
2026-08-10 13:29:37.188081,NSE:INSPIRISYS-BE,102.98,7,1,5,7.0,121.8,0.0,609,1251,1751,4215,293,0.8700088731144632,10144
2026-08-10 13:21:58.497101,NSE:INTEGRITY-ST,156.8,1200,0,0,,,0.0,0,2400,4800,1200,1200,0.0,0
2026-08-10 13:29:09.399358,NSE:INTENTECH-EQ,81.8,12,0,4,,12.0,0.0,48,84,228,75,28,0.4563106796116505,18127
2026-08-10 13:21:54.700031,NSE:INTERISE-IV,109.75,50000,0,0,,,0.0,0,100000,200000,0,0,0.0,0
2026-08-10 13:31:36.324090,NSE:INTLCONV-EQ,75.0,25,17,31,22.764705882352942,33.41935483870968,0.6811832841244606,1036,1043,3269,23,104,-0.6377952755905512,39251
2026-08-10 13:21:57.252313,NSE:INVICTA-SM,77.7,1600,0,0,,,0.0,0,3200,8000,1600,1600,0.0,1600
2026-08-10 13:31:33.375249,NSE:IT-EQ,35.16,90,32,94,30.03125,62.98936170212766,0.4767670157068063,5921,98454,212187,249838,6579,0.948685149580566,387832
2026-08-10 13:31:32.873751,NSE:ITADD-EQ,33.67,45,26,85,45.0,45.0,1.0,3825,7110,77107,63,13462,-0.9906839186691312,26785
2026-08-10 13:31:36.803879,NSE:ITAXIS-EQ,349.47,1,132,312,7.4772727272727275,8.932692307692308,0.8370682062824151,2787,5271,153229,6,15,-0.42857142857142855,2583041
2026-08-10 13:31:34.887722,NSE:ITBEES-EQ,35.18,215,59,157,591.6271186440678,678.4713375796179,0.8720001654817746,106520,165782,561675,3900,44650,-0.839340885684861,8878036
2026-08-10 13:31:34.272329,NSE:ITBETA-EQ,333.95,15,40,93,15.0,15.0,1.0,1395,2325,180687,1,6,-0.7142857142857143,2229
2026-08-10 13:31:34.313864,NSE:ITETF-EQ,33.6,100,31,78,75.61290322580645,52.94871794871795,1.4280403030539717,4130,7790,80642,2643,991,0.4545954870665933,309286
2026-08-10 13:31:32.887802,NSE:ITIETF-EQ,35.22,1,42,107,306.14285714285717,432.5514018691589,0.7077606402844612,46283,50807,737914,29313,3228,0.8016041301742417,507538
2026-08-10 13:30:59.481756,NSE:IVZINGOLD-EQ,131.0,90,11,28,90.0,92.14285714285714,0.9767441860465117,2580,7038,12558,10,20,-0.3333333333333333,10047
2026-08-10 13:31:34.255496,NSE:IVZINNIFTY-EQ,283.0,1,46,114,1.0,1.0,1.0,114,202,7418,12818,4794,0.4555984555984556,548
2026-08-10 13:31:31.194379,NSE:KPEL-EQ,296.75,15,29,85,52.51724137931034,28.647058823529413,1.83325072576648,2435,4590,10166,58,17,0.5466666666666666,189189
2026-08-10 13:31:33.582174,NSE:KPIGREEN-EQ,374.2,8,51,123,84.47058823529412,73.98373983739837,1.1417453135100193,9100,12025,22331,24,48,-0.3333333333333333,575893
2026-08-10 13:31:36.234072,NSE:KRBL-EQ,375.75,43,13,43,43.0,34.41860465116279,1.2493243243243244,1480,2601,14538,38,54,-0.17391304347826086,216205
2026-08-10 13:25:36.526045,NSE:KREBSBIO-EQ,57.4,100,0,0,,,0.0,0,500,815,10,22,-0.375,4254
2026-08-10 13:31:31.134146,NSE:KRISHANA-EQ,184.22,16,21,51,17.095238095238095,19.686274509803923,0.868383608423449,1004,7126,27252,28,3,0.8064516129032258,357919
2026-08-10 13:21:54.166240,NSE:KRISHCA-SM,165.0,500,0,0,,,0.0,0,1000,3000,500,2500,-0.6666666666666666,1500
2026-08-10 13:31:33.633951,NSE:KRISHIVAL-EQ,398.1,79,26,31,79.0,135.61290322580646,0.5825404376784015,4204,4990,5519,1,1,0.0,8345
2026-08-10 13:24:17.404095,NSE:KRITI-EQ,70.48,250,0,0,,,0.0,0,4070,7902,110,250,-0.3888888888888889,13908
2026-08-10 13:30:55.292926,NSE:KRITINUT-EQ,86.99,103,3,3,103.0,103.0,0.0,309,824,3366,632,70,0.8005698005698005,12869
2026-08-10 13:30:05.856235,NSE:KRMAYURVED-SM,333.0,1000,2,4,1000.0,1000.0,0.0,4000,18000,350000,1000,1000,0.0,158000
2026-08-10 13:31:12.438324,NSE:KRONOX-EQ,166.29,50,3,14,35.333333333333336,28.428571428571427,1.2428810720268009,398,446,6825,21,10,0.3548387096774194,142453
2026-08-10 13:31:28.976294,NSE:KROSS-EQ,205.81,226,21,57,45.57142857142857,31.982456140350877,1.4248883316354517,1823,2911,26843,115,14,0.7829457364341085,197440
2026-08-10 13:31:36.722669,NSE:KRT-RR,117.07,6,54,149,9.018518518518519,18.107382550335572,0.49805754605606345,2698,3434,7214,4431,93,0.9588859416445623,177377
2026-08-10 13:30:28.089829,NSE:KSOLVES-EQ,279.75,37,6,10,15.0,14.2,1.0563380281690142,142,220,511,3,13,-0.625,11620
2026-08-10 13:31:34.949741,NSE:KTKBANK-EQ,305.35,4,32,88,13.0,11.511363636363637,1.1293188548864759,1013,1808,29570,283,28,0.819935691318328,1210202
2026-08-10 13:30:56.304111,NSE:KUANTUM-EQ,88.28,25,7,16,25.0,25.0,1.0,400,3974,9401,20,23,-0.06976744186046512,144720
2026-08-10 13:31:33.803778,NSE:KWIL-EQ,34.89,16,32,77,216.0,387.12987012987014,0.5579522962863565,29809,32796,118436,5406,2676,0.33778767631774315,7635591
2026-08-10 13:21:59.047124,NSE:LAGNAM-EQ,82.6,1,0,0,,,0.0,0,2,346,10,14,-0.16666666666666666,8570
2026-08-10 13:21:57.612826,NSE:LAHOTIOV-EQ,42.45,5,0,0,,,0.0,0,10,40,22,65,-0.4942528735632184,1688
2026-08-10 13:29:46.965023,NSE:LAKSHYA-SM,85.1,800,2,2,800.0,800.0,0.0,1600,4000,18400,800,800,0.0,5600
2026-08-10 13:29:10.246954,NSE:LAMBODHARA-EQ,116.5,4,0,1,,4.0,0.0,4,24,6459,62,70,-0.06060606060606061,16265
2026-08-10 13:29:45.581139,NSE:LAMOSAIC-ST,55.0,1200,2,4,1200.0,9600.0,0.0,38400,40200,57600,600,5400,-0.8,99000
2026-08-10 13:30:34.569112,NSE:LAOPALA-EQ,192.61,20,9,62,20.0,13.112903225806452,1.5252152521525215,813,1416,4873,10,12,-0.09090909090909091,122488
2026-08-10 13:31:34.958276,NSE:LASERPOWER-EQ,300.45,20,52,115,132.3846153846154,113.0695652173913,1.1708244842906075,13003,17003,63511,128,51,0.4301675977653631,1608832
2026-08-10 13:31:34.763849,NSE:LATENTVIEW-EQ,299.15,41,20,43,6.7,6.093023255813954,1.099618320610687,262,2558,15670,13,42,-0.5272727272727272,205077
2026-08-10 13:31:33.323933,NSE:LAXMIDENTL-EQ,216.8,6,10,43,6.0,110.76744186046511,0.054167541465462946,4763,6763,8819,46,14,0.5333333333333333,65809
2026-08-10 13:31:30.804120,NSE:LAXMIINDIA-BE,135.75,1,8,29,1.0,117.41379310344827,0.008516886930983847,3405,3927,7110,1,50,-0.9607843137254902,55298
2026-08-10 13:31:35.854064,NSE:LEMONTREE-EQ,108.26,53,66,163,104.68181818181819,53.54601226993865,1.954988125989501,8728,20354,96416,1,326,-0.9938837920489296,4625161
2026-08-10 13:29:09.935107,NSE:LFIC-EQ,141.99,3,0,1,,3.0,0.0,3,9,27,2,4,-0.3333333333333333,195
2026-08-10 13:21:57.211786,NSE:LGHL-EQ,200.94,4,0,0,,,0.0,0,8,40,1,1,0.0,8726
2026-08-10 13:31:01.406762,NSE:LIBERTSHOE-EQ,262.35,6,5,8,6.0,6.75,0.8888888888888888,54,90,730,3,2,0.2,7359
2026-08-10 13:31:34.727936,NSE:LICI-EQ,395.0,1,87,228,42.93103448275862,41.25877192982456,1.0405310792036744,9407,17216,75693,1364,7930,-0.706477297180977,14858832
2026-08-10 13:31:23.061830,NSE:LICMFGOLD-EQ,136.1,5,5,15,74.0,261.0,0.2835249042145594,3915,3926,6192,2,432,-0.9907834101382489,208675
2026-08-10 13:31:34.744061,NSE:LICNETFN50-EQ,276.22,30,46,113,30.0,30.0,1.0,3390,5880,14319,537,12957,-0.9204090706980881,247
2026-08-10 13:31:29.877623,NSE:LICNFNHGP-EQ,282.06,1,25,70,1.0,1.0,1.0,70,120,540,486,45,0.8305084745762712,93
2026-08-10 13:31:07.837694,NSE:LICNMID100-EQ,64.02,18,15,43,6.666666666666667,5.348837209302325,1.246376811594203,230,735,1027,146089,29,0.9996030605401114,3497
2026-08-10 13:31:36.140196,NSE:LIKHITHA-EQ,227.0,19,3,11,19.0,18.272727272727273,1.0398009950248757,201,209,4183,10,3,0.5384615384615384,42424
2026-08-10 13:31:31.564139,NSE:LINC-EQ,99.01,41,18,51,41.0,25.823529411764707,1.5876993166287015,1317,1484,2038,4,2,0.3333333333333333,16760
2026-08-10 13:31:35.177843,NSE:LIQUIDCASE-EQ,115.4,149,46,109,573.7826086956521,541.0825688073395,1.0604344729869795,58978,108628,720858,62300656,4216,0.9998646654791298,14714849
2026-08-10 13:21:55.050345,NSE:LLOYDS-ST,70.0,1000,0,0,,,0.0,0,2000,5000,1000,1000,0.0,5000
2026-08-10 13:31:36.449681,NSE:LLOYDSENGG-EQ,95.55,40,57,139,222.10526315789474,203.66187050359713,1.0905588886554582,28309,65652,229732,271,1383,-0.6723095525997581,16588599
2026-08-10 13:31:24.315850,NSE:LLOYDSENT-EQ,82.05,100,30,63,141.96666666666667,105.76190476190476,1.3423232778027916,6663,9309,99662,5,273,-0.9640287769784173,3791243
2026-08-10 13:30:55.971411,NSE:LOKESHMACH-BE,351.25,50,1,1,50.0,50.0,0.0,50,150,255,27389,0,1.0,14088
